sheet,sheet_unicode_escape,cell,row,col,value,data_type,formula,is_error,hyperlink,comment,is_merged,merged_range,number_format,font_name,font_size,font_bold,font_italic,font_underline,font_color,fill_type,fill_fg,fill_bg,align_h,align_v,align_wrap,border_left,border_right,border_top,border_bottom
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,L68,68,12,,n,,False,,,False,,"_-* #,##0.00\ _ر_._س_._‏_-;\-* #,##0.00\ _ر_._س_._‏_-;_-* ""-""??\ _ر_._س_._‏_-;_-@_-",Alexandria,9.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,M68,68,13,,n,,False,,,False,,General,Alexandria,9.0,False,False,,theme:1,solid,theme:0,indexed:64,center,center,False,dotted,dotted,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,N68,68,14,,n,,False,,,False,,General,Alexandria,9.0,False,False,,theme:1,solid,theme:0,indexed:64,center,center,False,dotted,dotted,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,O68,68,15,,n,,False,,,False,,0,Alexandria,9.0,False,False,,theme:1,,00000000,00000000,center,center,False,dotted,dotted,,
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,P68,68,16,,n,,False,,,False,,"_-* #,##0\ _ر_._س_._‏_-;\-* #,##0\ _ر_._س_._‏_-;_-* ""-""??\ _ر_._س_._‏_-;_-@_-",Alexandria,9.0,False,False,,theme:1,,00000000,00000000,center,center,False,dotted,dotted,,
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,Q68,68,17,,n,,False,,,False,,0%,Alexandria,9.0,False,False,,theme:1,,00000000,00000000,center,center,False,dotted,dotted,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,R68,68,18,,n,,False,,,False,,"_-* #,##0_-;\-* #,##0_-;_-* ""-""??_-;_-@_-",Alexandria,9.0,False,False,,theme:1,solid,theme:7,indexed:64,center,center,False,dotted,,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,C69,69,3,10,n,,False,,,False,,General,Alexandria,9.0,False,False,,theme:1,solid,theme:0,indexed:64,center,center,False,dotted,dotted,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,D69,69,4,معدات اللعب والتدريب  ( البادل),s,,False,,,False,,General,Alexandria,9.0,False,False,,theme:1,solid,theme:0,indexed:64,right,center,False,dotted,dotted,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,E69,69,5,البادل,s,,False,,,False,,General,Alexandria,9.0,False,False,,theme:1,solid,theme:0,indexed:64,center,center,False,dotted,dotted,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,F69,69,6,1,n,,False,,,False,,0,Alexandria,9.0,False,False,,theme:1,,00000000,00000000,center,center,False,dotted,dotted,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,G69,69,7,=P63,f,=P63,False,,,False,,"_-* #,##0\ _ر_._س_._‏_-;\-* #,##0\ _ر_._س_._‏_-;_-* ""-""??\ _ر_._س_._‏_-;_-@_-",Alexandria,9.0,False,False,,theme:1,,00000000,00000000,center,center,False,dotted,dotted,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,H69,69,8,0.15,n,,False,,,False,,0%,Alexandria,9.0,False,False,,theme:1,,00000000,00000000,center,center,False,dotted,dotted,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,I69,69,9,=G69*F69,f,=G69*F69,False,,,False,,"_-* #,##0_-;\-* #,##0_-;_-* ""-""??_-;_-@_-",Alexandria,9.0,False,False,,theme:1,solid,theme:7,indexed:64,center,center,False,dotted,,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,J69,69,10,,n,,False,,,False,,General,Alexandria,9.0,False,False,,theme:1,,00000000,00000000,,,False,thin,,,
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,K69,69,11,,n,,False,,,False,,"_-* #,##0.00\ _ر_._س_._‏_-;\-* #,##0.00\ _ر_._س_._‏_-;_-* ""-""??\ _ر_._س_._‏_-;_-@_-",Alexandria,9.0,False,False,,theme:1,,00000000,00000000,,,False,,thin,,
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,L69,69,12,,n,,False,,,False,,"_-* #,##0.00\ _ر_._س_._‏_-;\-* #,##0.00\ _ر_._س_._‏_-;_-* ""-""??\ _ر_._س_._‏_-;_-@_-",Alexandria,9.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,M69,69,13,,n,,False,,,False,,General,Alexandria,9.0,False,False,,theme:1,solid,theme:0,indexed:64,center,center,False,dotted,dotted,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,N69,69,14,,n,,False,,,False,,General,Alexandria,9.0,False,False,,theme:1,solid,theme:0,indexed:64,right,center,False,dotted,dotted,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,O69,69,15,,n,,False,,,False,,0,Alexandria,9.0,False,False,,theme:1,,00000000,00000000,center,center,False,dotted,dotted,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,P69,69,16,,n,,False,,,False,,"_-* #,##0\ _ر_._س_._‏_-;\-* #,##0\ _ر_._س_._‏_-;_-* ""-""??\ _ر_._س_._‏_-;_-@_-",Alexandria,9.0,False,False,,theme:1,,00000000,00000000,center,center,False,dotted,dotted,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,Q69,69,17,,n,,False,,,False,,0%,Alexandria,9.0,False,False,,theme:1,,00000000,00000000,center,center,False,dotted,dotted,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,R69,69,18,,n,,False,,,False,,"_-* #,##0_-;\-* #,##0_-;_-* ""-""??_-;_-@_-",Alexandria,9.0,False,False,,theme:1,solid,theme:7,indexed:64,center,center,False,dotted,,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,C70,70,3,11,n,,False,,,False,,General,Alexandria,9.0,False,False,,theme:1,solid,theme:0,indexed:64,center,center,False,dotted,dotted,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,D70,70,4,معدات اللعب والتدريب  ( ملعب متعدد الأغراض),s,,False,,,False,,General,Alexandria,9.0,False,False,,theme:1,solid,theme:0,indexed:64,right,center,False,dotted,dotted,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,E70,70,5,ملعب متعدد الأغراض ,s,,False,,,False,,General,Alexandria,9.0,False,False,,theme:1,solid,theme:0,indexed:64,center,center,False,dotted,dotted,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,F70,70,6,1,n,,False,,,False,,0,Alexandria,9.0,False,False,,theme:1,,00000000,00000000,center,center,False,dotted,dotted,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,G70,70,7,=P107,f,=P107,False,,,False,,"_-* #,##0\ _ر_._س_._‏_-;\-* #,##0\ _ر_._س_._‏_-;_-* ""-""??\ _ر_._س_._‏_-;_-@_-",Alexandria,9.0,False,False,,theme:1,,00000000,00000000,center,center,False,dotted,dotted,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,H70,70,8,0.15,n,,False,,,False,,0%,Alexandria,9.0,False,False,,theme:1,,00000000,00000000,center,center,False,dotted,dotted,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,I70,70,9,=G70*F70,f,=G70*F70,False,,,False,,"_-* #,##0_-;\-* #,##0_-;_-* ""-""??_-;_-@_-",Alexandria,9.0,False,False,,theme:1,solid,theme:7,indexed:64,center,center,False,dotted,,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,J70,70,10,,n,,False,,,False,,General,Alexandria,9.0,False,False,,theme:1,,00000000,00000000,,,False,thin,,,
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,K70,70,11,,n,,False,,,False,,"_-* #,##0.00\ _ر_._س_._‏_-;\-* #,##0.00\ _ر_._س_._‏_-;_-* ""-""??\ _ر_._س_._‏_-;_-@_-",Alexandria,9.0,False,False,,theme:1,,00000000,00000000,,,False,,thin,,
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,L70,70,12,,n,,False,,,False,,"_-* #,##0.00\ _ر_._س_._‏_-;\-* #,##0.00\ _ر_._س_._‏_-;_-* ""-""??\ _ر_._س_._‏_-;_-@_-",Alexandria,9.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,M70,70,13,,n,,False,,,False,,General,Alexandria,9.0,False,False,,theme:1,solid,theme:0,indexed:64,center,center,False,dotted,dotted,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,N70,70,14,,n,,False,,,False,,General,Alexandria,9.0,False,False,,theme:1,solid,theme:0,indexed:64,right,center,False,dotted,dotted,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,O70,70,15,,n,,False,,,False,,0,Alexandria,9.0,False,False,,theme:1,,00000000,00000000,center,center,False,dotted,dotted,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,P70,70,16,,n,,False,,,False,,"_-* #,##0\ _ر_._س_._‏_-;\-* #,##0\ _ر_._س_._‏_-;_-* ""-""??\ _ر_._س_._‏_-;_-@_-",Alexandria,9.0,False,False,,theme:1,,00000000,00000000,center,center,False,dotted,dotted,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,Q70,70,17,,n,,False,,,False,,0%,Alexandria,9.0,False,False,,theme:1,,00000000,00000000,center,center,False,dotted,dotted,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,R70,70,18,,n,,False,,,False,,"_-* #,##0_-;\-* #,##0_-;_-* ""-""??_-;_-@_-",Alexandria,9.0,False,False,,theme:1,solid,theme:7,indexed:64,center,center,False,dotted,,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,C71,71,3,12,n,,False,,,False,,General,Alexandria,9.0,False,False,,theme:1,solid,theme:0,indexed:64,center,center,False,dotted,dotted,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,D71,71,4,معدات اللعب والتدريب ( الصالة الرياضة),s,,False,,,False,,General,Alexandria,9.0,False,False,,theme:1,solid,theme:0,indexed:64,right,center,False,dotted,dotted,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,E71,71,5,الصالة الرياضية ,s,,False,,,False,,General,Alexandria,9.0,False,False,,theme:1,solid,theme:0,indexed:64,center,center,False,dotted,dotted,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,F71,71,6,1,n,,False,,,False,,0,Alexandria,9.0,False,False,,theme:1,,00000000,00000000,center,center,False,dotted,dotted,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,G71,71,7,=P144,f,=P144,False,,,False,,"_-* #,##0\ _ر_._س_._‏_-;\-* #,##0\ _ر_._س_._‏_-;_-* ""-""??\ _ر_._س_._‏_-;_-@_-",Alexandria,9.0,False,False,,theme:1,,00000000,00000000,center,center,False,dotted,dotted,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,H71,71,8,0.15,n,,False,,,False,,0%,Alexandria,9.0,False,False,,theme:1,,00000000,00000000,center,center,False,dotted,dotted,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,I71,71,9,=G71*F71,f,=G71*F71,False,,,False,,"_-* #,##0_-;\-* #,##0_-;_-* ""-""??_-;_-@_-",Alexandria,9.0,False,False,,theme:1,solid,theme:7,indexed:64,center,center,False,dotted,,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,J71,71,10,,n,,False,,,False,,General,Alexandria,9.0,False,False,,theme:1,,00000000,00000000,,,False,thin,,,
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,K71,71,11,,n,,False,,,False,,"_-* #,##0.00\ _ر_._س_._‏_-;\-* #,##0.00\ _ر_._س_._‏_-;_-* ""-""??\ _ر_._س_._‏_-;_-@_-",Alexandria,9.0,False,False,,theme:1,,00000000,00000000,,,False,,thin,,
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,L71,71,12,,n,,False,,,False,,"_-* #,##0.00\ _ر_._س_._‏_-;\-* #,##0.00\ _ر_._س_._‏_-;_-* ""-""??\ _ر_._س_._‏_-;_-@_-",Alexandria,9.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,M71,71,13,,n,,False,,,True,M71:O71,General,Alexandria,9.0,False,False,,theme:1,solid,theme:0,indexed:64,center,center,False,dotted,dotted,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,N71,71,14,,n,,False,,,True,M71:O71,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,O71,71,15,,n,,False,,,True,M71:O71,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,dotted,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,P71,71,16,,n,,False,,,False,,General,Alexandria,9.0,False,False,,theme:1,,00000000,00000000,center,center,False,dotted,dotted,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,Q71,71,17,,n,,False,,,False,,0%,Alexandria,9.0,False,False,,theme:1,solid,theme:7,indexed:64,center,center,False,dotted,dotted,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,R71,71,18,,n,,False,,,False,,"_-* #,##0_-;\-* #,##0_-;_-* ""-""??_-;_-@_-",Alexandria,9.0,False,False,,theme:1,solid,theme:7,indexed:64,center,center,False,dotted,,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,C72,72,3,13,n,,False,,,False,,General,Alexandria,9.0,False,False,,theme:1,solid,theme:0,indexed:64,center,center,False,dotted,dotted,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,D72,72,4,أنظمة السلامة والأنذار والاسعافات وحواجز الحماية ,s,,False,,,False,,General,Alexandria,9.0,False,False,,theme:1,solid,theme:0,indexed:64,right,center,False,dotted,dotted,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,E72,72,5,المسبح ,s,,False,,,False,,General,Alexandria,9.0,False,False,,theme:1,solid,theme:0,indexed:64,center,center,False,dotted,dotted,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,F72,72,6,1,n,,False,,,False,,General,Alexandria,9.0,False,False,,theme:1,,00000000,00000000,center,center,False,dotted,dotted,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,G72,72,7,=P86,f,=P86,False,,,False,,"_-* #,##0\ _ر_._س_._‏_-;\-* #,##0\ _ر_._س_._‏_-;_-* ""-""??\ _ر_._س_._‏_-;_-@_-",Alexandria,9.0,False,False,,theme:1,,00000000,00000000,center,center,False,dotted,dotted,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,H72,72,8,0.15,n,,False,,,False,,0%,Alexandria,9.0,False,False,,theme:1,,00000000,00000000,center,center,False,dotted,dotted,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,I72,72,9,=G72*F72,f,=G72*F72,False,,,False,,"_-* #,##0_-;\-* #,##0_-;_-* ""-""??_-;_-@_-",Alexandria,9.0,False,False,,theme:1,solid,theme:7,indexed:64,center,center,False,dotted,,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,J72,72,10,,n,,False,,,False,,General,Alexandria,9.0,False,False,,theme:1,,00000000,00000000,,,False,thin,,,
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,K72,72,11,,n,,False,,,False,,"_-* #,##0.00\ _ر_._س_._‏_-;\-* #,##0.00\ _ر_._س_._‏_-;_-* ""-""??\ _ر_._س_._‏_-;_-@_-",Alexandria,9.0,False,False,,theme:1,,00000000,00000000,,,False,,thin,,
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,L72,72,12,,n,,False,,,False,,"_-* #,##0.00\ _ر_._س_._‏_-;\-* #,##0.00\ _ر_._س_._‏_-;_-* ""-""??\ _ر_._س_._‏_-;_-@_-",Alexandria,9.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,M72,72,13,,n,,False,,,True,M72:Q72,General,Alexandria,9.0,False,False,,FFFF0000,solid,theme:7,indexed:64,center,center,False,dotted,dotted,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,N72,72,14,,n,,False,,,True,M72:Q72,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,O72,72,15,,n,,False,,,True,M72:Q72,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,P72,72,16,,n,,False,,,True,M72:Q72,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,Q72,72,17,,n,,False,,,True,M72:Q72,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,dotted,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,R72,72,18,,n,,False,,,False,,"#,##0\ [$SAR]",Alexandria,9.0,False,False,,theme:1,solid,theme:7,indexed:64,center,center,False,dotted,,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,C73,73,3,14,n,,False,,,False,,General,Alexandria,9.0,False,False,,theme:1,solid,theme:0,indexed:64,center,center,False,dotted,dotted,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,D73,73,4,أنظمة السلامة والأنذار والاسعافات وحواجز الحماية ,s,,False,,,False,,General,Alexandria,9.0,False,False,,theme:1,solid,theme:0,indexed:64,right,center,False,dotted,dotted,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,E73,73,5,البادل,s,,False,,,False,,General,Alexandria,9.0,False,False,,theme:1,solid,theme:0,indexed:64,center,center,False,dotted,dotted,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,F73,73,6,1,n,,False,,,False,,General,Alexandria,9.0,False,False,,theme:1,,00000000,00000000,center,center,False,dotted,dotted,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,G73,73,7,=P64,f,=P64,False,,,False,,"_-* #,##0\ _ر_._س_._‏_-;\-* #,##0\ _ر_._س_._‏_-;_-* ""-""??\ _ر_._س_._‏_-;_-@_-",Alexandria,9.0,False,False,,theme:1,,00000000,00000000,center,center,False,dotted,dotted,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,H73,73,8,0.15,n,,False,,,False,,0%,Alexandria,9.0,False,False,,theme:1,,00000000,00000000,center,center,False,dotted,dotted,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,I73,73,9,=G73*F73,f,=G73*F73,False,,,False,,"_-* #,##0_-;\-* #,##0_-;_-* ""-""??_-;_-@_-",Alexandria,9.0,False,False,,theme:1,solid,theme:7,indexed:64,center,center,False,dotted,,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,J73,73,10,,n,,False,,,False,,General,Alexandria,9.0,False,False,,theme:1,,00000000,00000000,,,False,thin,,,
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,K73,73,11,,n,,False,,,False,,"_-* #,##0.00\ _ر_._س_._‏_-;\-* #,##0.00\ _ر_._س_._‏_-;_-* ""-""??\ _ر_._س_._‏_-;_-@_-",Alexandria,9.0,False,False,,theme:1,,00000000,00000000,,,False,,thin,,
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,L73,73,12,,n,,False,,,False,,"_-* #,##0.00\ _ر_._س_._‏_-;\-* #,##0.00\ _ر_._س_._‏_-;_-* ""-""??\ _ر_._س_._‏_-;_-@_-",Alexandria,9.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,M73,73,13,,n,,False,,,True,M73:Q73,General,Alexandria,9.0,False,False,,theme:1,solid,theme:0,indexed:64,center,center,False,dotted,dotted,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,N73,73,14,,n,,False,,,True,M73:Q73,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,O73,73,15,,n,,False,,,True,M73:Q73,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,P73,73,16,,n,,False,,,True,M73:Q73,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,dotted,dotted
الدراسة الفنية ,\u0627\u0644\u062f\u0631\u0627\u0633\u0629 \u0627\u0644\u0641\u0646\u064a\u0629 ,Q73,73,17,,n,,False,,,True,M73:Q73,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,dotted,dotted,dotted
